   131    0.60699E+04    0.62881E+00   -0.34693E+02    0.25403E+06    0.36536E+04
   132    0.61161E+04    0.63856E+00   -0.35308E+02    0.24888E+06    0.36106E+04
   133    0.61622E+04    0.64833E+00   -0.35924E+02    0.24383E+06    0.35686E+04
   134    0.62082E+04    0.65811E+00   -0.36536E+02    0.23887E+06    0.35275E+04
   135    0.62541E+04    0.66782E+00   -0.37148E+02    0.23402E+06    0.34873E+04
   136    0.62999E+04    0.67746E+00   -0.37757E+02    0.22926E+06    0.34480E+04
   137    0.63456E+04    0.68708E+00   -0.38365E+02    0.22459E+06    0.34095E+04
   138    0.63912E+04    0.69661E+00   -0.38970E+02    0.22002E+06    0.33719E+04
   139    0.64366E+04    0.70618E+00   -0.39571E+02    0.21553E+06    0.33351E+04
   140    0.64821E+04    0.71556E+00   -0.40171E+02    0.21114E+06    0.32990E+04
   141    0.65273E+04    0.72482E+00   -0.40766E+02    0.20684E+06    0.32636E+04
   142    0.65726E+04    0.73403E+00   -0.41357E+02    0.20262E+06    0.32289E+04
   143    0.66179E+04    0.74317E+00   -0.41945E+02    0.19848E+06    0.31949E+04
   144    0.66630E+04    0.75216E+00   -0.42529E+02    0.19443E+06    0.31615E+04
   145    0.67081E+04    0.76114E+00   -0.43109E+02    0.19046E+06    0.31287E+04
   146    0.67532E+04    0.76988E+00   -0.43684E+02    0.18657E+06    0.30964E+04
   147    0.67982E+04    0.77859E+00   -0.44254E+02    0.18276E+06    0.30647E+04
   148    0.68431E+04    0.78713E+00   -0.44819E+02    0.17903E+06    0.30335E+04
   149    0.68880E+04    0.79554E+00   -0.45379E+02    0.17537E+06    0.30027E+04
   150    0.69328E+04    0.80390E+00   -0.45931E+02    0.17178E+06    0.29724E+04
   151    0.69776E+04    0.81212E+00   -0.46479E+02    0.16827E+06    0.29425E+04
   152    0.70222E+04    0.82011E+00   -0.47021E+02    0.16483E+06    0.29130E+04
   153    0.70669E+04    0.82800E+00   -0.47554E+02    0.16146E+06    0.28839E+04
   154    0.71115E+04    0.83577E+00   -0.48081E+02    0.15816E+06    0.28551E+04
   155    0.71561E+04    0.84338E+00   -0.48601E+02    0.15492E+06    0.28267E+04
   156    0.72004E+04    0.85083E+00   -0.49113E+02    0.15176E+06    0.27987E+04
   157    0.72450E+04    0.85809E+00   -0.49616E+02    0.14865E+06    0.27711E+04
   158    0.72894E+04    0.86522E+00   -0.50111E+02    0.14562E+06    0.27438E+04
   159    0.73337E+04    0.87204E+00   -0.50597E+02    0.14264E+06    0.27168E+04
   160    0.73780E+04    0.87868E+00   -0.51073E+02    0.13973E+06    0.26902E+04
   161    0.74223E+04    0.88520E+00   -0.51540E+02    0.13688E+06    0.26639E+04
   162    0.74666E+04    0.89143E+00   -0.51997E+02    0.13410E+06    0.26379E+04
   163    0.75109E+04    0.89741E+00   -0.52444E+02    0.13137E+06    0.26122E+04
   164    0.75550E+04    0.90321E+00   -0.52882E+02    0.12870E+06    0.25868E+04
   165    0.75992E+04    0.90872E+00   -0.53307E+02    0.12608E+06    0.25617E+04
   166    0.76434E+04    0.91408E+00   -0.53723E+02    0.12352E+06    0.25369E+04
   167    0.76876E+04    0.91903E+00   -0.54128E+02    0.12102E+06    0.25124E+04
   168    0.77317E+04    0.92394E+00   -0.54521E+02    0.11857E+06    0.24882E+04
   169    0.77757E+04    0.92848E+00   -0.54901E+02    0.11618E+06    0.24642E+04
   170    0.78197E+04    0.93285E+00   -0.55271E+02    0.11383E+06    0.24404E+04
   171    0.78635E+04    0.93704E+00   -0.55626E+02    0.11154E+06    0.24170E+04
   172    0.79073E+04    0.94094E+00   -0.55970E+02    0.10930E+06    0.23937E+04
   173    0.79509E+04    0.94453E+00   -0.56301E+02    0.10710E+06    0.23707E+04
   174    0.79946E+04    0.94810E+00   -0.56620E+02    0.10495E+06    0.23479E+04
   175    0.80382E+04    0.95133E+00   -0.56925E+02    0.10285E+06    0.23253E+04
   176    0.80816E+04    0.95440E+00   -0.57217E+02    0.10080E+06    0.23029E+04
   177    0.81249E+04    0.95723E+00   -0.57497E+02    0.98786E+05    0.22808E+04
   178    0.81681E+04    0.95999E+00   -0.57762E+02    0.96819E+05    0.22588E+04
   179    0.82112E+04    0.96235E+00   -0.58012E+02    0.94895E+05    0.22371E+04
